,feature,importance,stddev,p_value,n,p99_high,p99_low,seed,fold,model
187,Tv-10-Pd,0.0014615384615385084,0.01166836457517653,0.2909563856298756,20,0.008926076290822798,-0.006002999367745782,27431,1,NeuralNetFastAI
188,Tv-11-Pd,-0.007307692307692254,0.021779306976919474,0.9250467426344027,20,0.006625062345060883,-0.02124044696044539,27431,1,NeuralNetFastAI
189,Tv-03-Pd,-0.01653846153846152,0.014379082700528087,0.9999711359872954,20,-0.0073398111126047865,-0.02573711196431825,27431,1,NeuralNetFastAI
190,St-p2-Pd,0.2679230769230768,0.09299410776885782,3.861661056013431e-11,20,0.3274136791294856,0.208432474716668,27431,1,XGBoost
191,CC-p1-Pd,0.0226153846153846,0.014925121943437229,8.98182124234315e-07,20,0.032163349682441375,0.013067419548327826,27431,1,XGBoost
192,St-p1-Pd,0.02069230769230766,0.014726616998118766,2.470684119983385e-06,20,0.030113284297178224,0.011271331087437093,27431,1,XGBoost
193,Tv-09-Pd,0.015461538461538438,0.013908765319934326,4.237224323744231e-05,20,0.02435931537109446,0.006563761551982418,27431,1,XGBoost
194,FR-p2-Pd,0.013769230769230738,0.01740910460296343,0.001100899844292721,20,0.024906260217149045,0.002632201321312432,27431,1,XGBoost
195,dm-edad,0.0077692307692307176,0.008389089917749398,0.0002771904626439535,20,0.013135936500857245,0.0024025250376041906,27431,1,XGBoost
196,Tv-03-Pd,0.004307692307692251,0.014929294585175909,0.1061996300775872,20,0.013858326715589873,-0.005242942100205371,27431,1,XGBoost
197,FR-p1-Pd,0.0011538461538460997,0.012346850662036541,0.34034072892112555,20,0.009052428105541861,-0.006744735797849662,27431,1,XGBoost
198,Tv-01-Pd,0.0006923076923076588,0.005501337568450318,0.29007958391078814,20,0.004211647710078656,-0.002827032325463339,27431,1,XGBoost
199,Tv-08-Pd,0.00030769230769230326,0.0010705421137514816,0.10705536469762725,20,0.0009925442468355402,-0.00037715963145093376,27431,1,XGBoost
200,dm-genero,0.0,0.0,0.5,20,0.0,0.0,27431,1,XGBoost
201,CC-p2-Pd,0.0,0.0,0.5,20,0.0,0.0,27431,1,XGBoost
202,cl-RC_e,0.0,0.0,0.5,20,0.0,0.0,27431,1,XGBoost
203,Tv-11-Pd,-0.00030769230769231437,0.0006313712935908778,0.9789568566447492,20,9.6211330642706e-05,-0.0007115959460273348,27431,1,XGBoost
204,Tv-10-Pd,-0.0005384615384615599,0.002408073206538219,0.8350615995394484,20,0.0010020417111653065,-0.002078964788088426,27431,1,XGBoost
205,Tv-02-Pd,-0.0009230769230769598,0.0017576632940845454,0.9850924876851537,20,0.00020134321869256762,-0.0020474970648464872,27431,1,XGBoost
206,St-p3-Pd,-0.0010769230769231085,0.005018806115406561,0.8253499805931513,20,0.0021337297840609538,-0.00428757593790717,27431,1,XGBoost
207,FR-pd-Pd,-0.001307692307692354,0.0014358492376719226,0.9996757195040323,20,-0.00038914447841449467,-0.0022262401369702134,27431,1,XGBoost
208,CC-pt-Pd,-0.009461538461538532,0.00207459758848736,0.9999999999999888,20,-0.00813436771022769,-0.010788709212849374,27431,1,XGBoost
209,St-p1-Pd,0.04838461538461532,0.02618228984378025,5.152123235352666e-08,20,0.06513406572420816,0.03163516504502248,27431,1,NeuralNetTorch
210,St-p2-Pd,0.03646153846153839,0.030874717962770103,2.1285760714276815e-05,20,0.05621284968572457,0.016710227237352212,27431,1,NeuralNetTorch
211,FR-p1-Pd,0.019538461538461456,0.017132309786402216,3.179363132907699e-05,20,0.030498418581257406,0.008578504495665506,27431,1,NeuralNetTorch
212,dm-edad,0.01123076923076916,0.01479939564616566,0.0015235999990068877,20,0.020698304114480787,0.0017632343470575344,27431,1,NeuralNetTorch
213,Tv-10-Pd,0.004615384615384538,0.01256809542987126,0.05848749323986117,20,0.012655502249171249,-0.003424733018402174,27431,1,NeuralNetTorch
214,Tv-02-Pd,0.003999999999999959,0.006222291428384289,0.0048491601258514256,20,0.007980551811932284,1.944818806763355e-05,27431,1,NeuralNetTorch
215,cl-RC_e,0.003076923076923016,0.004351426345763363,0.0025648678411726903,20,0.00586063679790122,0.00029320935594481226,27431,1,NeuralNetTorch
216,Tv-08-Pd,0.0023846153846153184,0.010849613253687634,0.1689987596268805,20,0.009325377994788588,-0.00455614722555795,27431,1,NeuralNetTorch
217,St-p3-Pd,0.0021538461538460783,0.016398950221241812,0.28193468666972465,20,0.012644655169826585,-0.008336962862134426,27431,1,NeuralNetTorch
218,CC-p2-Pd,7.692307692299671e-05,0.005340478448526077,0.47465608307777335,20,0.003493357586546404,-0.003339511432700411,27431,1,NeuralNetTorch
219,FR-pd-Pd,-0.000230769230769301,0.009288282368076052,0.5436532055230481,20,0.005711171874934368,-0.00617271033647297,27431,1,NeuralNetTorch
220,Tv-09-Pd,-0.0013076923076923875,0.013553129705751666,0.6645193849833835,20,0.007362575812743796,-0.009977960428128572,27431,1,NeuralNetTorch
221,dm-genero,-0.0018461538461538752,0.0030606859024912996,0.9928672535385872,20,0.00011184168573991527,-0.003804149378047666,27431,1,NeuralNetTorch
222,Tv-03-Pd,-0.0018461538461539417,0.014845618920110595,0.7076972232583245,20,0.007650951194946267,-0.01134325888725415,27431,1,NeuralNetTorch
223,CC-pt-Pd,-0.0027692307692308406,0.003479709391961776,0.998952589118019,20,-0.0005431756760884026,-0.004995285862373279,27431,1,NeuralNetTorch
224,Tv-11-Pd,-0.0032307692307692757,0.004348562622948577,0.998210730924408,20,-0.0004488875032247555,-0.006012650958313796,27431,1,NeuralNetTorch
225,FR-p2-Pd,-0.003615384615384687,0.0047161734616990875,0.9985909810546819,20,-0.0005983332550583936,-0.00663243597571098,27431,1,NeuralNetTorch
226,Tv-01-Pd,-0.008230769230769309,0.008371251839797119,0.999845117585676,20,-0.0028754749533203266,-0.013586063508218291,27431,1,NeuralNetTorch
227,CC-p1-Pd,-0.016461538461538517,0.010375689671388622,0.9999995252215204,20,-0.009823956342981605,-0.02309912058009543,27431,1,NeuralNetTorch
228,St-p2-Pd,0.1549230769230771,0.0655192231937338,1.0620826496748528e-09,20,0.1968373243674365,0.11300882947871771,27431,1,LightGBMLarge
229,FR-p2-Pd,0.04669230769230785,0.04016557137197849,2.5545074625296377e-05,20,0.0723872047800101,0.020997410604605603,27431,1,LightGBMLarge
230,St-p1-Pd,0.04407692307692312,0.02625735649020344,2.126368287174576e-07,20,0.06087439538380479,0.02727945077004144,27431,1,LightGBMLarge
231,CC-p1-Pd,0.03192307692307692,0.01020347337371921,9.29784020597004e-12,20,0.03845048806947314,0.025395665776680704,27431,1,LightGBMLarge
232,dm-edad,0.008461538461538593,0.01981854778987428,0.03571571886657997,20,0.021139947568991166,-0.004216870645913981,27431,1,LightGBMLarge
233,Tv-01-Pd,1.1102230246251566e-17,3.417194367755741e-17,0.08127499951486353,20,3.296285729795991e-17,-1.0758396805456778e-17,27431,1,LightGBMLarge
234,Tv-08-Pd,5.551115123125783e-18,2.4825341532472726e-17,0.1649384004605624,20,2.143249248326381e-17,-1.0330262237012242e-17,27431,1,LightGBMLarge
235,Tv-02-Pd,0.0,0.0,0.5,20,0.0,0.0,27431,1,LightGBMLarge
236,CC-p2-Pd,-0.00015384615384612667,0.00047352847019314025,0.9187250004851045,20,0.00014908157490512705,-0.0004567738825973804,27431,1,LightGBMLarge
237,cl-RC_e,-0.00046153846153844657,0.000723326686125557,0.9949187139396547,20,1.1912874961029834e-06,-0.0009242682105729961,27431,1,LightGBMLarge
238,Tv-09-Pd,-0.0007692307692305611,0.036350143302249116,0.5372033403442117,20,0.02248484378692363,-0.024023305325384752,27431,1,LightGBMLarge
239,dm-genero,-0.0011538461538461164,0.0006834794743373922,0.9999998040894457,20,-0.0007166076394972777,-0.001591084668194955,27431,1,LightGBMLarge
240,Tv-11-Pd,-0.0028461538461537817,0.001676035125010144,0.999999820085287,20,-0.001773953237984306,-0.003918354454323258,27431,1,LightGBMLarge
241,St-p3-Pd,-0.004615384615384449,0.005445005482900152,0.9993822009145736,20,-0.001132081608702928,-0.00809868762206597,27431,1,LightGBMLarge
242,FR-p1-Pd,-0.004846153846153739,0.0072380013793595524,0.9962722974252267,20,-0.00021582756893216443,-0.009476480123375312,27431,1,LightGBMLarge
243,CC-pt-Pd,-0.008769230769230718,0.0038046341950090912,0.9999999983886091,20,-0.0063353133429915505,-0.011203148195469886,27431,1,LightGBMLarge
244,FR-pd-Pd,-0.013461538461538452,0.004652348606379217,0.9999999999641288,20,-0.010485317420141112,-0.01643775950293579,27431,1,LightGBMLarge
245,Tv-03-Pd,-0.016384615384615213,0.022043104908239117,0.9982169960709419,20,-0.002283102751689638,-0.03048612801754079,27431,1,LightGBMLarge
246,Tv-10-Pd,-0.02153846153846139,0.026506317445623737,0.999116755917084,20,-0.00458172282729688,-0.0384952002496259,27431,1,LightGBMLarge
247,St-p2-Pd,0.22853846153846144,0.0736797636243216,1.0801975777472866e-11,20,0.2756732060249785,0.18140371705194436,27431,1,CatBoost_r177
248,FR-p2-Pd,0.02276923076923069,0.011870787784136656,2.9287761964971076e-08,20,0.030363263669659954,0.015175197868801428,27431,1,CatBoost_r177
249,St-p1-Pd,0.018615384615384513,0.008672741404858835,5.0657670630755226e-09,20,0.024163549131763582,0.013067220099005444,27431,1,CatBoost_r177
250,CC-p1-Pd,0.018384615384615284,0.007883850066540517,1.3326001138632006e-09,20,0.02342810684247512,0.013341123926755447,27431,1,CatBoost_r177
251,dm-edad,0.015153846153846068,0.008052691625580404,3.916175574830253e-08,20,0.020305349681134198,0.01000234262655794,27431,1,CatBoost_r177
252,Tv-10-Pd,0.011461538461538362,0.007292867981003936,5.420220296230012e-07,20,0.016126964243999092,0.006796112679077632,27431,1,CatBoost_r177
253,Tv-09-Pd,0.00984615384615376,0.009249643322220065,6.801324512575555e-05,20,0.0157633766104291,0.0039289310818784225,27431,1,CatBoost_r177
254,cl-RC_e,0.008153846153846057,0.002999013644556612,1.0368321055417654e-10,20,0.010072388435937368,0.006235303871754747,27431,1,CatBoost_r177
255,FR-p1-Pd,0.00523076923076915,0.005338728714918732,0.00016039888240733984,20,0.008646084393065086,0.0018154540684732147,27431,1,CatBoost_r177
256,dm-genero,0.00523076923076915,0.006341275268716398,0.0007792357390811851,20,0.009287437911651734,0.001174100549886566,27431,1,CatBoost_r177
257,CC-p2-Pd,0.004538461538461447,0.0026635245684528386,1.7124683503360143e-07,20,0.006242383263939718,0.002834539812983176,27431,1,CatBoost_r177
258,St-p3-Pd,0.004153846153846069,0.007877922507445916,0.014620515035258453,20,0.009193545607367001,-0.0008858532996748646,27431,1,CatBoost_r177
259,Tv-08-Pd,0.003153846153846074,0.004825836208426191,0.004365932875420734,20,0.006241051451867214,6.664085582493411e-05,27431,1,CatBoost_r177
260,Tv-11-Pd,0.002384615384615307,0.0020259911892632466,2.2129628545035695e-05,20,0.0036806914350864485,0.001088539334144166,27431,1,CatBoost_r177
261,FR-pd-Pd,0.002076923076923004,0.0031676895745535154,0.0042755120184229225,20,0.004103371471498167,5.047468234784186e-05,27431,1,CatBoost_r177
262,CC-pt-Pd,0.0013846153846153065,0.004051982378526501,0.07147167819426462,20,0.003976767485557594,-0.001207536716326981,27431,1,CatBoost_r177
263,Tv-02-Pd,0.0009230769230768598,0.00246558372057239,0.05522706965186118,20,0.0025003710532786215,-0.0006542172071249016,27431,1,CatBoost_r177
264,Tv-01-Pd,0.0006153846153845455,0.0044476959627588195,0.27170922311630274,20,0.0034606843618287413,-0.0022299151310596504,27431,1,CatBoost_r177
265,Tv-03-Pd,-0.0017692307692308506,0.008341436940200614,0.8226194592715037,20,0.0035669901886898844,-0.007105451727151586,27431,1,CatBoost_r177
266,St-p2-Pd,0.09969230769230761,0.045148566134264635,3.2218718611981436e-09,20,0.12857494824367752,0.07080966714093768,27431,1,NeuralNetTorch_r79
267,St-p1-Pd,0.03953846153846151,0.012648125775904575,9.434075611263149e-12,20,0.04762977653942059,0.03144714653750243,27431,1,NeuralNetTorch_r79
268,Tv-10-Pd,0.03707692307692302,0.035032218120561356,7.234280083810172e-05,20,0.05948788870281602,0.01466595745103002,27431,1,NeuralNetTorch_r79
269,dm-edad,0.023769230769230737,0.015160102697420135,5.602928387558951e-07,20,0.033467518764231555,0.014070942774229916,27431,1,NeuralNetTorch_r79
270,FR-pd-Pd,0.022999999999999944,0.0161777344095511,2.1166981024821753e-06,20,0.033349291857842106,0.012650708142157786,27431,1,NeuralNetTorch_r79
271,CC-p2-Pd,0.021153846153846127,0.010105331282859746,7.53222566270597e-09,20,0.02761847340750865,0.014689218900183605,27431,1,NeuralNetTorch_r79
272,Tv-08-Pd,0.020384615384615345,0.015568736290174605,6.109212768618254e-06,20,0.030344316270152792,0.010424914499077896,27431,1,NeuralNetTorch_r79
273,CC-pt-Pd,0.015230769230769204,0.008758499008930843,1.2721668840614925e-07,20,0.020833794981181545,0.009627743480356863,27431,1,NeuralNetTorch_r79
274,cl-RC_e,0.013461538461538441,0.007518274217711526,8.265459046354576e-08,20,0.0182711621193758,0.00865191480370108,27431,1,NeuralNetTorch_r79
275,FR-p1-Pd,0.009307692307692267,0.013971319111232101,0.003853046391737994,20,0.018245486405475398,0.00036989820990913566,27431,1,NeuralNetTorch_r79
276,Tv-11-Pd,0.003153846153846118,0.00950306872366052,0.07707881534799185,20,0.009233191337571587,-0.0029254990298793514,27431,1,NeuralNetTorch_r79
277,Tv-02-Pd,0.002846153846153815,0.004794759934322003,0.007822060502711305,20,0.005913478892563909,-0.00022117120025627861,27431,1,NeuralNetTorch_r79
278,CC-p1-Pd,0.0021538461538461286,0.011816093096167737,0.21253401202145972,20,0.009712889526413582,-0.0054051972187213245,27431,1,NeuralNetTorch_r79
279,Tv-09-Pd,0.0004615384615384244,0.007909484823380481,0.3984652920864545,20,0.005521429099501316,-0.004598352176424466,27431,1,NeuralNetTorch_r79
280,FR-p2-Pd,0.0002307692307692122,0.013753853399630376,0.47048532388195863,20,0.009029445201040567,-0.008567906739502144,27431,1,NeuralNetTorch_r79
281,dm-genero,-2.2204460492503132e-17,0.009601204118401072,0.500000000000004,20,0.006142124792788315,-0.00614212479278836,27431,1,NeuralNetTorch_r79
282,Tv-03-Pd,-0.0066153846153846506,0.00457744187853378,0.9999982972210232,20,-0.0036870832374558066,-0.009543685993313494,27431,1,NeuralNetTorch_r79
283,Tv-01-Pd,-0.00900000000000003,0.014699523420456165,0.9934666364768634,20,0.0004036441814542005,-0.01840364418145426,27431,1,NeuralNetTorch_r79
284,St-p3-Pd,-0.015384615384615418,0.01625091330112015,0.9997753137734056,20,-0.004988509202374763,-0.025780721566856075,27431,1,NeuralNetTorch_r79
285,St-p2-Pd,0.20569230769230767,0.07451802989759841,8.020463750107679e-11,20,0.25336331158926517,0.15802130379535018,27431,1,LightGBM_r131
286,St-p1-Pd,0.031230769230769256,0.01172826348760784,1.473668855944582e-10,20,0.03873362585742192,0.023727912604116594,27431,1,LightGBM_r131
287,FR-p2-Pd,0.02792307692307692,0.017536010909120565,4.511379358279408e-07,20,0.03914129143484727,0.016704862411306566,27431,1,LightGBM_r131
288,CC-p1-Pd,0.02600000000000003,0.01600295830639488,3.3945290166142826e-07,20,0.036237483315585975,0.015762516684414085,27431,1,LightGBM_r131
289,Tv-10-Pd,0.015615384615384625,0.00722077006964145,4.496122317552286e-09,20,0.02023468760288893,0.010996081627880318,27431,1,LightGBM_r131
290,dm-edad,0.015230769230769265,0.009931562765236178,7.614883164055951e-07,20,0.021584232519252018,0.008877305942286511,27431,1,LightGBM_r131
291,Tv-09-Pd,0.013846153846153864,0.010728668550640896,7.313854398489787e-06,20,0.02070954517560245,0.006982762516705278,27431,1,LightGBM_r131
292,Tv-03-Pd,0.012230769230769257,0.011921836163728843,0.00010041774101553806,20,0.0198574590265273,0.004604079435011216,27431,1,LightGBM_r131
293,FR-p1-Pd,0.008307692307692304,0.008100889831972791,0.00010080981924991432,20,0.013490029404895193,0.0031253552104894156,27431,1,LightGBM_r131
294,Tv-11-Pd,0.003615384615384648,0.0010320313742307134,1.2776331932264174e-12,20,0.004275600293796193,0.002955168936973103,27431,1,LightGBM_r131
295,Tv-01-Pd,0.003384615384615397,0.0028058754034738175,1.659403512723234e-05,20,0.005179602416306748,0.001589628352924046,27431,1,LightGBM_r131
296,St-p3-Pd,0.001307692307692354,0.0061594104398616815,0.17715161140721442,20,0.00524801761534075,-0.0026326329999560418,27431,1,LightGBM_r131
297,FR-pd-Pd,0.0007692307692307776,0.0017647364143889253,0.033085028042189664,20,0.0018981757588264901,-0.00035971422036493487,27431,1,LightGBM_r131
298,cl-RC_e,0.0,0.0,0.5,20,0.0,0.0,27431,1,LightGBM_r131
299,dm-genero,0.0,0.0,0.5,20,0.0,0.0,27431,1,LightGBM_r131
300,Tv-02-Pd,-0.0008461538461538131,0.0009304697212758301,0.9996711794013766,20,-0.0002509096378743538,-0.0014413980544332725,27431,1,LightGBM_r131
301,CC-pt-Pd,-0.0013076923076922708,0.0007528622845070554,0.9999998706078811,20,-0.0008260679149389028,-0.0017893167004456388,27431,1,LightGBM_r131
302,CC-p2-Pd,-0.0015384615384615053,0.0016554694979968216,0.9997317424105112,20,-0.00047941726422681945,-0.002597505812696191,27431,1,LightGBM_r131
303,Tv-08-Pd,-0.0022307692307692085,0.0020259911892632466,0.9999529032525123,20,-0.0009346931802980674,-0.0035268452812403494,27431,1,LightGBM_r131
304,St-p2-Pd,0.2576923076923077,0.08668934215333089,2.2557261406848254e-11,20,0.3131495973347611,0.2022350180498543,27431,1,NeuralNetFastAI_r191
305,St-p1-Pd,0.15169230769230763,0.05261495844702756,3.816258567614118e-11,20,0.18535138177965602,0.11803323360495924,27431,1,NeuralNetFastAI_r191
306,Tv-08-Pd,0.051076923076923075,0.026701109284032007,3.052174399121336e-08,20,0.06815827488508729,0.033995571268758865,27431,1,NeuralNetFastAI_r191
307,Tv-10-Pd,0.024384615384615355,0.01763518325877383,3.0461522663871597e-06,20,0.03566627287083482,0.013102957898395894,27431,1,NeuralNetFastAI_r191
308,CC-p2-Pd,0.02423076923076924,0.02329385219957957,8.688513108734444e-05,20,0.03913241545661903,0.009329123004919448,27431,1,NeuralNetFastAI_r191
309,Tv-01-Pd,0.02346153846153847,0.017794109509315814,5.596339885424773e-06,20,0.03484486495214958,0.012078211970927365,27431,1,NeuralNetFastAI_r191
310,FR-p1-Pd,0.010538461538461502,0.01797104838014902,0.008379569132762936,20,0.022034980146639377,-0.000958057069716375,27431,1,NeuralNetFastAI_r191
311,FR-pd-Pd,0.0089230769230769,0.015486303610019821,0.009238091380769092,20,0.018830043609625254,-0.0009838897634714544,27431,1,NeuralNetFastAI_r191
312,Tv-02-Pd,0.007615384615384591,0.01869937887943037,0.042173599384243504,20,0.01957783403409552,-0.004347064803326338,27431,1,NeuralNetFastAI_r191
313,Tv-11-Pd,0.0020769230769230986,0.01839580063923605,0.30971299243049955,20,0.013845166080203801,-0.009691319926357602,27431,1,NeuralNetFastAI_r191
314,Tv-03-Pd,0.0016153846153846353,0.007067323184317469,0.15976294241726055,20,0.00613652388226579,-0.0029057546514965195,27431,1,NeuralNetFastAI_r191
315,Tv-09-Pd,-0.0029230769230769284,0.011608693141872677,0.8629241134151097,20,0.0045032876327932075,-0.010349441478947063,27431,1,NeuralNetFastAI_r191
316,dm-edad,-0.006769230769230733,0.02642347323336029,0.8669238611938259,20,0.01013451047580272,-0.023672972014264184,27431,1,NeuralNetFastAI_r191
317,FR-p2-Pd,-0.010153846153846152,0.01342499377285922,0.9984369583552051,20,-0.0015655497195193567,-0.018742142588172948,27431,1,NeuralNetFastAI_r191
318,cl-RC_e,-0.013615384615384618,0.010353755315998586,0.9999942143722615,20,-0.00699183443973753,-0.020238934791031706,27431,1,NeuralNetFastAI_r191
319,CC-pt-Pd,-0.019461538461538436,0.014623053602709145,0.999995026812446,20,-0.010106813890342653,-0.02881626303273422,27431,1,NeuralNetFastAI_r191
320,dm-genero,-0.02230769230769234,0.02063760962839662,0.999942351726505,20,-0.009105309335797786,-0.0355100752795869,27431,1,NeuralNetFastAI_r191
321,St-p3-Pd,-0.03415384615384615,0.011475943994447147,0.9999999999778998,20,-0.02681240447010423,-0.041495287837588074,27431,1,NeuralNetFastAI_r191
322,CC-p1-Pd,-0.03915384615384613,0.03261842091130114,0.9999824163586859,20,-0.018287045561935292,-0.06002064674575697,27431,1,NeuralNetFastAI_r191
