Model,Nvariables,nFolds,Seed,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Roc_auc,PR_auc,Log_loss,ROC_AUC
CatBoost_r12,8,5,7,0.8789808917197452,0.8122012168622339,0.8789808917197452,,0.8511119257086999,0.8789808917197452,0.8789808917197452,0.8825231176852486,0.8287993572084482,,0.7940838851491481,0.30000474841202046,0.9320014662756597
CatBoost_r128,8,5,7,0.8757961783439491,0.8081264726834347,0.8757961783439491,,0.8435361681329423,0.8757961783439491,0.8757961783439491,0.8791647514610282,0.8234301780693534,,0.8053719221618253,0.29379777453239214,0.9310239491691105
CatBoost_r13,8,5,7,0.8726114649681529,0.8034722222222221,0.8726114649681529,,0.8470796676441837,0.8726114649681529,0.8726114649681529,0.8768690934907885,0.8215199226965271,,0.790404068002571,0.30313566360967115,0.9279081133919843
CatBoost_r137,8,5,7,0.8789808917197452,0.8118589743589744,0.8789808917197452,,0.8566715542521994,0.8789808917197452,0.8789808917197452,0.8830256388162488,0.8304439265617006,,0.8112527470744624,0.28480961660011117,0.9374389051808407
CatBoost_r143,8,5,7,0.8598726114649682,0.786900756938604,0.8598726114649682,,0.833455522971652,0.8598726114649682,0.8598726114649682,0.8651116084237103,0.805518018018018,,0.7423740592315158,0.3225968906218009,0.9189882697947214
CatBoost_r163,8,5,7,0.8789808917197452,0.8122012168622339,0.8789808917197452,,0.8511119257086999,0.8789808917197452,0.8789808917197452,0.8825231176852486,0.8287993572084482,,0.816384501618454,0.284374288592671,0.9331622678396871
CatBoost_r167,8,5,7,0.8821656050955414,0.8167296838182914,0.8821656050955414,,0.8531280547409579,0.8821656050955414,0.8821656050955414,0.8853614308732833,0.8324850407324634,,0.7834982960586091,0.3101435688276626,0.924731182795699
CatBoost_r177,8,5,7,0.8694267515923567,0.7993271788452512,0.8694267515923567,,0.8506231671554252,0.8694267515923567,0.8694267515923567,0.8745584992459335,0.8196186126017571,,0.7938675006274825,0.28984429888129776,0.9349951124144672
CatBoost_r180,8,5,7,0.8598726114649682,0.7872153209109731,0.8598726114649682,,0.8390151515151515,0.8598726114649682,0.8598726114649682,0.8656418729845695,0.8073082287308229,,0.7691128726814229,0.3270300615149808,0.91636119257087
CatBoost_r198,8,5,7,0.8694267515923567,0.799263498119006,0.8694267515923567,,0.8450635386119256,0.8694267515923567,0.8694267515923567,0.8740526866095566,0.8179246750675322,,0.8050903038637626,0.29000513707576153,0.9322458455522972
CatBoost_r49,8,5,7,0.8694267515923567,0.7993266900080798,0.8694267515923567,,0.8395039100684262,0.8694267515923567,0.8694267515923567,0.8735228382169242,0.8161776254729778,,0.8052415108296216,0.27988857719324417,0.9372556207233627
CatBoost_r5,8,5,7,0.8789808917197452,0.8122012168622339,0.8789808917197452,,0.8511119257086999,0.8789808917197452,0.8789808917197452,0.8825231176852486,0.8287993572084482,,0.8152116678852716,0.27913182481583665,0.9388440860215054
CatBoost_r50,8,5,7,0.8662420382165605,0.7951534903280068,0.8662420382165605,,0.8430474095796676,0.8662420382165605,0.8662420382165605,0.8712428989499054,0.8143581081081082,,0.8116805814304824,0.27595456659406686,0.9406158357771262
CatBoost_r6,8,5,7,0.8789808917197452,0.8118589743589744,0.8789808917197452,,0.8566715542521994,0.8789808917197452,0.8789808917197452,0.8830256388162488,0.8304439265617006,,0.7904613441779154,0.2926805326996214,0.9315127077223853
CatBoost_r60,8,5,7,0.8757961783439491,0.8077834635065985,0.8757961783439491,,0.8490957966764419,0.8757961783439491,0.8757961783439491,0.8796924558648792,0.825144570571857,,0.8092189053647518,0.2820704319082118,0.9343841642228738
CatBoost_r69,8,5,7,0.8630573248407644,0.7911385802952068,0.8630573248407644,,0.8410312805474096,0.8630573248407644,0.8630573248407644,0.8684394016481743,0.81081952053355,,0.7955177937079099,0.2940871325717521,0.9285801564027371
CatBoost_r70,8,5,7,0.856687898089172,0.782625973613098,0.856687898089172,,0.8258797653958945,0.856687898089172,0.856687898089172,0.8617651438397572,0.8001612287326574,,0.7807817478717566,0.30541694062302654,0.9180107526881721
CatBoost_r86,8,5,7,0.8694267515923567,0.799523261548578,0.8694267515923567,,0.8339442815249267,0.8694267515923567,0.8694267515923567,0.8729680720487734,0.8143753154062432,,0.766355935234067,0.3168849226525156,0.9186827956989247
CatBoost_r9,8,5,7,0.8694267515923567,0.799263498119006,0.8694267515923567,,0.8450635386119256,0.8694267515923567,0.8694267515923567,0.8740526866095566,0.8179246750675322,,0.7910992781987408,0.30103098971837655,0.9325513196480939
ExtraTreesEntr,8,5,7,0.8503184713375797,0.786561417019638,0.8503184713375797,,0.7273338220918866,0.8503184713375797,0.8503184713375797,0.8417351573030857,0.749843207051445,,0.7423711142651296,0.3156558891149409,0.9008125610948192
ExtraTreesGini,8,5,7,0.8598726114649682,0.806312656641604,0.8598726114649682,,0.7389418377321604,0.8598726114649682,0.8598726114649682,0.8512635153026683,0.7642159874394157,,0.7546223216849305,0.30829800414906217,0.907624633431085
ExtraTrees_r126,8,5,7,0.8375796178343949,0.7565072058742945,0.8375796178343949,,0.7859848484848485,0.8375796178343949,0.8375796178343949,0.8419846749874985,0.7691010020906928,,0.7495337909251716,0.37236045832467995,0.9036534701857283
ExtraTrees_r172,8,5,7,0.8439490445859873,0.7672489082969431,0.8439490445859873,,0.8178152492668622,0.8439490445859873,0.8439490445859873,0.8506588868523206,0.7863856609327058,,0.7753767403677442,0.3329336944383523,0.917460899315738
ExtraTrees_r178,8,5,7,0.8375796178343949,0.7591831492422296,0.8375796178343949,,0.8082233626588465,0.8375796178343949,0.8375796178343949,0.8445633312136398,0.7776667083177142,,0.7725385471647622,0.34519652618097474,0.9131231671554252
ExtraTrees_r197,8,5,7,0.89171974522293,0.8580446271285966,0.89171974522293,,0.7980205278592376,0.89171974522293,0.89171974522293,0.8867825398538991,0.8225988700564972,,0.794493013314916,0.27557532441674654,0.9267778592375366
ExtraTrees_r4,8,5,7,0.7993630573248408,0.7284347231715653,0.7993630573248408,,0.8062683284457478,0.7993630573248408,0.7993630573248408,0.813681613754382,0.7468616837498561,,0.7346458536474435,0.4580646980187155,0.8951612903225807
ExtraTrees_r42,8,5,7,0.8885350318471338,0.8591066615325376,0.8885350318471338,,0.7848851417399805,0.8885350318471338,0.8885350318471338,0.8821432022469786,0.8137130265276717,,0.782228678945089,0.28571127567958626,0.9182245845552297
ExtraTrees_r49,8,5,7,0.8598726114649682,0.806312656641604,0.8598726114649682,,0.7389418377321604,0.8598726114649682,0.8598726114649682,0.8512635153026683,0.7642159874394157,,0.7546223216849305,0.30829800414906217,0.907624633431085
KNeighborsDist,8,5,7,0.8343949044585988,0.7510904499540862,0.8343949044585988,,0.7672898338220919,0.8343949044585988,0.8343949044585988,0.8369811064830253,0.7585329784087548,,0.5870184422138742,1.1471014639997203,0.8752138318670577
KNeighborsUnif,8,5,7,0.8248407643312102,0.7385495118549512,0.8248407643312102,,0.7612414467253177,0.8248407643312102,0.8248407643312102,0.8288124382056522,0.7484963665224926,,0.5452676172502616,1.1596020004362018,0.8634225317693061
LightGBM,8,5,7,0.8535031847133758,0.7796307629538963,0.8535031847133758,,0.8349828934506354,0.8535031847133758,0.8535031847133758,0.860063468900802,0.8003648827952233,,0.7669190490045656,0.3053471333286416,0.9263196480938416
LightGBMLarge,8,5,7,0.8821656050955414,0.8233858510966945,0.8821656050955414,,0.819770283479961,0.8821656050955414,0.8821656050955414,0.8818344011655874,0.821555285913957,,0.7921545283161249,0.2834934121362138,0.9264418377321604
LightGBMXT,8,5,7,0.8630573248407644,0.7923845193508114,0.8630573248407644,,0.8577101661779081,0.8630573248407644,0.8630573248407644,0.8698881147617535,0.8158357771260997,,0.759201497239406,0.32522988065022224,0.9215542521994136
LightGBM_r121,8,5,7,0.8726114649681529,0.8036723163841808,0.8726114649681529,,0.8415200391006843,0.8726114649681529,0.8726114649681529,0.8763401238792091,0.8197887970615243,,0.7923498420028782,0.28915743922535264,0.928580156402737
LightGBM_r130,8,5,7,0.7961783439490446,0.7180650037792895,0.7961783439490446,,0.7820136852394917,0.7961783439490446,0.7961783439490446,0.8090350505964976,0.7359125315391084,,0.7002776817596155,0.37306750277785217,0.890090420332356
LightGBM_r131,8,5,7,0.8694267515923567,0.799523261548578,0.8694267515923567,,0.8339442815249267,0.8694267515923567,0.8694267515923567,0.8729680720487734,0.8143753154062432,,0.7978729278237537,0.28801081238595716,0.9316959921798631
LightGBM_r135,8,5,7,0.821656050955414,0.7462251529051989,0.821656050955414,,0.8148216031280547,0.821656050955414,0.821656050955414,0.8324286945155703,0.7670746569172893,,0.7173287514620457,0.3548112365628779,0.9065860215053763
LightGBM_r143,8,5,7,0.8694267515923567,0.7993266900080798,0.8694267515923567,,0.8395039100684262,0.8694267515923567,0.8694267515923567,0.8735228382169242,0.8161776254729778,,0.7828863367375581,0.2964902627020793,0.9279692082111437
LightGBM_r15,8,5,7,0.8598726114649682,0.7866541353383458,0.8598726114649682,,0.8167766373411535,0.8598726114649682,0.8598726114649682,0.8633650346418107,0.7998029328232771,,0.7822332828925936,0.3027740651225176,0.9192937438905181
LightGBM_r161,8,5,7,0.8630573248407644,0.790944735866052,0.8630573248407644,,0.83547165200391,0.8630573248407644,0.8630573248407644,0.8679089152246567,0.8090429519000948,,0.779740514217687,0.29882792822667087,0.924364613880743
LightGBM_r188,8,5,7,0.8789808917197452,0.8115942028985508,0.8789808917197452,,0.8677908113391984,0.8789808917197452,0.8789808917197452,0.8839634357594008,0.8335843793584379,,0.7809428528599561,0.3041185699876371,0.9257697947214076
LightGBM_r196,8,5,7,0.8694267515923567,0.7993271788452512,0.8694267515923567,,0.8506231671554252,0.8694267515923567,0.8694267515923567,0.8745584992459335,0.8196186126017571,,0.7882415776614587,0.29095101712113225,0.9308406647116325
LightGBM_r30,8,5,7,0.8598726114649682,0.7895123384253819,0.8598726114649682,,0.8612536656891496,0.8598726114649682,0.8598726114649682,0.8675262162036982,0.8139509830325882,,0.7763647796477946,0.32295620749061915,0.9226539589442815
LightGBM_r42,8,5,7,0.8598726114649682,0.7881637168141593,0.8598726114649682,,0.8501344086021505,0.8598726114649682,0.8598726114649682,0.8666298092243429,0.8107293550331525,,0.7715680529201422,0.31972551093500995,0.9208822091886608
LightGBM_r94,8,5,7,0.8343949044585988,0.7625661375661376,0.8343949044585988,,0.8395650048875856,0.8343949044585988,0.8343949044585988,0.8448409786096545,0.7854289318755256,,0.7695596667136196,0.3347210863762936,0.9195381231671554
LightGBM_r96,8,5,7,0.7898089171974523,0.720873786407767,0.7898089171974523,,0.8002199413489737,0.7898089171974523,0.7898089171974523,0.8054543114817069,0.7376576029166033,,0.7179377830762148,0.38946658473201035,0.8985215053763441
NeuralNetFastAI,8,5,7,0.8375796178343949,0.7561394414566189,0.8375796178343949,,0.7415078201368523,0.8375796178343949,0.8375796178343949,0.8351928471658918,0.7483143948323825,,0.6827769411691462,0.3850491476645798,0.8665078201368523
NeuralNetFastAI_r100,8,5,7,0.8407643312101911,0.7644810941271118,0.8407643312101911,,0.8213587487781036,0.8407643312101911,0.8407643312101911,0.8484429650276624,0.7849197216285824,,0.7485388896512278,0.4004659241026705,0.8936950146627566
NeuralNetFastAI_r102,8,5,7,0.8630573248407644,0.7984380192755068,0.8630573248407644,,0.7743157380254154,0.8630573248407644,0.8630573248407644,0.8601758113737954,0.7852564612326044,,0.7237530716808311,0.3209650147328599,0.8997434017595307
NeuralNetFastAI_r103,8,5,7,0.8343949044585988,0.7506575801052128,0.8343949044585988,,0.7561705767350928,0.8343949044585988,0.8343949044585988,0.8352955303936235,0.7533385703063629,,0.6781881054866608,0.398772601128005,0.8716397849462365
NeuralNetFastAI_r11,8,5,7,0.8375796178343949,0.7576696868542362,0.8375796178343949,,0.7971041055718475,0.8375796178343949,0.8375796178343949,0.8433338296850581,0.7735160592303449,,0.7085518403265416,0.47750880497259385,0.8616202346041055
NeuralNetFastAI_r111,8,5,7,0.8726114649681529,0.8234732824427481,0.8726114649681529,,0.7692448680351907,0.8726114649681529,0.8726114649681529,0.8668029880634106,0.7912927883017613,,0.7662874047304138,0.29969671401834463,0.9137952101661779
NeuralNetFastAI_r127,8,5,7,0.8343949044585988,0.7532763532763533,0.8343949044585988,,0.7172531769305963,0.8343949044585988,0.8343949044585988,0.8280706153768995,0.7321522309711286,,0.7083701561457942,0.3468008775143336,0.8925953079178885
NeuralNetFastAI_r134,8,5,7,0.8407643312101911,0.7600430416068866,0.8407643312101911,,0.7657624633431085,0.8407643312101911,0.8407643312101911,0.8416303176861766,0.7628255483715028,,0.7060399422354177,0.43690912812149385,0.8548387096774194
NeuralNetFastAI_r138,8,5,7,0.8471337579617835,0.772375301689461,0.8471337579617835,,0.8309506353861192,0.8471337579617835,0.8471337579617835,0.8545052464265558,0.7935229327634391,,0.7700562894706012,0.41350423681077786,0.8859970674486803
NeuralNetFastAI_r143,8,5,7,0.8598726114649682,0.7899375,0.8598726114649682,,0.7834188660801564,0.8598726114649682,0.8598726114649682,0.8590760887745004,0.7865925239419216,,0.6951926563712401,0.28605132482856044,0.9185606060606061
NeuralNetFastAI_r145,8,5,7,0.8598726114649682,0.7889784946236559,0.8598726114649682,,0.7889784946236559,0.8598726114649682,0.8598726114649682,0.8598726114649682,0.7889784946236559,,0.694358102134627,0.4444868669729352,0.820136852394917
NeuralNetFastAI_r156,8,5,7,0.856687898089172,0.7838237959997583,0.856687898089172,,0.7869623655913978,0.856687898089172,0.856687898089172,0.8570819056906887,0.7853725222146275,,0.7493517809601132,0.34337702105856516,0.8858748778103617
NeuralNetFastAI_r160,8,5,7,0.8503184713375797,0.7743072113601441,0.8503184713375797,,0.8162878787878788,0.8503184713375797,0.8503184713375797,0.8556213724548575,0.7912795055652199,,0.7153977155798714,0.4276274348383384,0.8819037145650048
NeuralNetFastAI_r172,8,5,7,0.8248407643312102,0.7357934296637076,0.8248407643312102,,0.7223240469208211,0.8248407643312102,0.8248407643312102,0.8222667959632168,0.7285743473682555,,0.6453974312624107,0.5026326437256338,0.844574780058651
NeuralNetFastAI_r187,8,5,7,0.8726114649681529,0.8151939655172413,0.8726114649681529,,0.7859237536656891,0.8726114649681529,0.8726114649681529,0.8695131775057806,0.7990271377368151,,0.7624548409599983,0.30005608911517856,0.9152003910068427
NeuralNetFastAI_r191,8,5,7,0.8471337579617835,0.7703125,0.8471337579617835,,0.764235092864125,0.8471337579617835,0.8471337579617835,0.8462648241176367,0.7671918443002781,,0.708533453521058,0.4347213447515871,0.8669354838709676
NeuralNetFastAI_r194,8,5,7,0.8630573248407644,0.7954531082021121,0.8630573248407644,,0.7854349951124144,0.8630573248407644,0.8630573248407644,0.8618766194810003,0.7902471609886439,,0.6936178588495958,0.3966496159762908,0.8753054740957967
NeuralNetFastAI_r37,8,5,7,0.8407643312101911,0.7605,0.8407643312101911,,0.7546432062561095,0.8407643312101911,0.8407643312101911,0.8398591917892049,0.7574915044794563,,0.6696406369438432,0.36829075994817123,0.886119257086999
NeuralNetFastAI_r4,8,5,7,0.8343949044585988,0.7610269360269359,0.8343949044585988,,0.6894550342130987,0.8343949044585988,0.8343949044585988,0.8213511054275384,0.7134433134433134,,0.6301128306155024,0.5060493746939781,0.8450024437927663
NeuralNetFastAI_r65,8,5,7,0.8375796178343949,0.7583841860950296,0.8375796178343949,,0.8026637341153471,0.8375796178343949,0.8375796178343949,0.8439630112571369,0.7756231522607222,,0.745230893977495,0.3609097856842024,0.906891495601173
NeuralNetFastAI_r69,8,5,7,0.8662420382165605,0.8091880341880342,0.8662420382165605,,0.7652126099706745,0.8662420382165605,0.8662420382165605,0.8611339585736496,0.7836614173228347,,0.7227787889537198,0.3728874675994326,0.8170210166177909
NeuralNetFastAI_r88,8,5,7,0.8694267515923567,0.8110109905112977,0.8694267515923567,,0.7783479960899315,0.8694267515923567,0.8694267515923567,0.865813205524374,0.7927392739273927,,0.7232563107336516,0.3724956372873206,0.8796432062561095
NeuralNetFastAI_r95,8,5,7,0.8471337579617835,0.7728987068965517,0.8471337579617835,,0.7475562072336266,0.8471337579617835,0.8471337579617835,0.8434158130069369,0.7588325652841782,,0.6888808656056454,0.5010621037072841,0.8044965786901271
NeuralNetTorch,8,5,7,0.8471337579617835,0.7773781561949501,0.8471337579617835,,0.730877321603128,0.8471337579617835,0.8471337579617835,0.8401635856760927,0.7495513459621137,,0.6882173503142636,0.36290617447615897,0.8890518084066471
NeuralNetTorch_r1,8,5,7,0.8312101910828026,0.7473082287308228,0.8312101910828026,,0.7708333333333333,0.8312101910828026,0.8312101910828026,0.8350374404527193,0.757641953194402,,0.6371957828431491,0.5116307741262002,0.8403592375366569
NeuralNetTorch_r121,8,5,7,0.8503184713375797,0.7755960285840764,0.8503184713375797,,0.7662512218963832,0.8503184713375797,0.8503184713375797,0.8490279329210934,0.7707352689875876,,0.6945043189097958,0.4831934386738021,0.8995601173020528
NeuralNetTorch_r135,8,5,7,0.8407643312101911,0.7601010101010102,0.8407643312101911,,0.7768817204301075,0.8407643312101911,0.8407643312101911,0.8432510639259858,0.7678201715468795,,0.5981781879906867,0.3620242900531927,0.8913734115347018
NeuralNetTorch_r14,8,5,7,0.8248407643312102,0.7641258318209316,0.8248407643312102,,0.633369990224829,0.8248407643312102,0.8248407643312102,0.7968104436711094,0.6589315690727757,,0.6679561283969845,0.35935473025306847,0.8892961876832844
NeuralNetTorch_r143,8,5,7,0.7484076433121019,0.7119594454789986,0.7484076433121019,,0.8129276637341154,0.7484076433121019,0.7484076433121019,0.7712636863416328,0.7109767322637399,,0.6987683884975132,0.5547017621775244,0.8978494623655914
NeuralNetTorch_r158,8,5,7,0.8694267515923567,0.8070044709388972,0.8694267515923567,,0.7894672531769306,0.8694267515923567,0.8694267515923567,0.8675079751725798,0.7976645134926996,,0.7130091852864968,0.3159400453900966,0.9005376344086021
NeuralNetTorch_r185,8,5,7,0.8375796178343949,0.7554917985277922,0.8375796178343949,,0.7693059628543499,0.8375796178343949,0.8375796178343949,0.8397165057321243,0.7619337862547757,,0.5812478349343236,0.5460867627718705,0.8289956011730205
NeuralNetTorch_r19,8,5,7,0.856687898089172,0.7986522911051213,0.856687898089172,,0.7369257086999023,0.856687898089172,0.856687898089172,0.8484698314604012,0.7604881769641495,,0.7346474234432296,0.3235346806420137,0.9034090909090909
NeuralNetTorch_r197,8,5,7,0.8439490445859873,0.765183812171764,0.8439490445859873,,0.762218963831867,0.8439490445859873,0.8439490445859873,0.8435104231652374,0.7636813245887539,,0.6641957370915048,0.3166297541652035,0.9014540566959921
NeuralNetTorch_r22,8,5,7,0.8439490445859873,0.7646507133519014,0.8439490445859873,,0.7844574780058651,0.8439490445859873,0.8439490445859873,0.846761456061207,0.773638757705492,,0.7393120526793693,0.298245488838565,0.9122067448680352
NeuralNetTorch_r30,8,5,7,0.8439490445859873,0.7654995960140049,0.8439490445859873,,0.8011363636363636,0.8439490445859873,0.8439490445859873,0.8488443676251046,0.7803098450774613,,0.6317612219486871,0.41074654872112204,0.8723729227761486
NeuralNetTorch_r31,8,5,7,0.8535031847133758,0.7834725215517242,0.8535031847133758,,0.7571480938416422,0.8535031847133758,0.8535031847133758,0.8499401541316479,0.7688812083973374,,0.7591048954671196,0.2926785275986272,0.9113514173998045
